SYMB,DATE,SMA
APD,2002-11-27,27.916
APD,2002-11-29,27.9166
APD,2002-12-02,27.9059
APD,2002-12-03,27.8938
APD,2002-12-04,27.9055
APD,2002-12-05,27.8554
APD,2002-12-06,27.8668
APD,2002-12-09,27.9072
APD,2002-12-10,28.0016
APD,2002-12-11,28.1145
APD,2002-12-12,28.1894
APD,2002-12-13,28.2112
APD,2002-12-16,28.2743
APD,2002-12-17,28.3157
APD,2002-12-18,28.3118
APD,2002-12-19,28.2792
APD,2002-12-20,28.2769
APD,2002-12-23,28.3147
APD,2002-12-24,28.3437
APD,2002-12-26,28.4065
APD,2002-12-27,28.386
APD,2002-12-30,28.3427
APD,2002-12-31,28.301
APD,2003-01-02,28.2753
APD,2003-01-03,28.2271
APD,2003-01-06,28.2501
APD,2003-01-07,28.2506
APD,2003-01-08,28.2167
APD,2003-01-09,28.213
APD,2003-01-10,28.1838
APD,2003-01-13,28.197
APD,2003-01-14,28.2314
APD,2003-01-15,28.1852
APD,2003-01-16,28.1899
APD,2003-01-17,28.217
APD,2003-01-21,28.216
APD,2003-01-22,28.1484
APD,2003-01-23,28.1112
APD,2003-01-24,28.0491
APD,2003-01-27,27.9474
APD,2003-01-28,27.8862
APD,2003-01-29,27.8106
APD,2003-01-30,27.7373
APD,2003-01-31,27.7014
APD,2003-02-03,27.6667
APD,2003-02-04,27.5705
APD,2003-02-05,27.4881
APD,2003-02-06,27.4459
APD,2003-02-07,27.351
APD,2003-02-10,27.2699
APD,2003-02-11,27.16
APD,2003-02-12,27.0357
APD,2003-02-13,26.9431
APD,2003-02-14,26.8381
APD,2003-02-18,26.7321
APD,2003-02-19,26.6278
APD,2003-02-20,26.5297
APD,2003-02-21,26.424
APD,2003-02-24,26.3337
APD,2003-02-25,26.282
APD,2003-02-26,26.2058
APD,2003-02-27,26.146
APD,2003-02-28,26.0887
APD,2003-03-03,26.0056
APD,2003-03-04,25.898
APD,2003-03-05,25.8094
APD,2003-03-06,25.6968
APD,2003-03-07,25.6075
APD,2003-03-10,25.5146
APD,2003-03-11,25.4041
APD,2003-03-12,25.3076
APD,2003-03-13,25.2857
APD,2003-03-14,25.2634
APD,2003-03-17,25.2981
APD,2003-03-18,25.3753
APD,2003-03-19,25.4796
APD,2003-03-20,25.6007
APD,2003-03-21,25.7361
APD,2003-03-24,25.8411
APD,2003-03-25,25.9582
APD,2003-03-26,26.0864
APD,2003-03-27,26.1875
APD,2003-03-28,26.2886
APD,2003-03-31,26.3778
APD,2003-04-01,26.5133
APD,2003-04-02,26.6801
APD,2003-04-03,26.833
APD,2003-04-04,26.9761
APD,2003-04-07,27.1316
APD,2003-04-08,27.2743
APD,2003-04-09,27.3955
APD,2003-04-10,27.4622
APD,2003-04-11,27.5134
APD,2003-04-14,27.5285
APD,2003-04-15,27.5456
APD,2003-04-16,27.5348
APD,2003-04-17,27.546
APD,2003-04-21,27.5255
APD,2003-04-22,27.5813
APD,2003-04-23,27.6287
APD,2003-04-24,27.6636
APD,2003-04-25,27.6583
APD,2003-04-28,27.677
APD,2003-04-29,27.7155
APD,2003-04-30,27.7483
APD,2003-05-01,27.7329
APD,2003-05-02,27.7576
APD,2003-05-05,27.7717
APD,2003-05-06,27.7908
APD,2003-05-07,27.8217
APD,2003-05-08,27.8654
APD,2003-05-09,27.9216
APD,2003-05-12,28.0173
APD,2003-05-13,28.0912
APD,2003-05-14,28.1317
APD,2003-05-15,28.2112
APD,2003-05-16,28.2602
APD,2003-05-19,28.2757
APD,2003-05-20,28.2615
APD,2003-05-21,28.2375
APD,2003-05-22,28.2329
APD,2003-05-23,28.2671
APD,2003-05-27,28.2947
APD,2003-05-28,28.3046
APD,2003-05-29,28.2747
APD,2003-05-30,28.3023
APD,2003-06-02,28.3243
APD,2003-06-03,28.3309
APD,2003-06-04,28.3539
APD,2003-06-05,28.3845
APD,2003-06-06,28.4239
APD,2003-06-09,28.4029
APD,2003-06-10,28.3572
APD,2003-06-11,28.2947
APD,2003-06-12,28.2517
APD,2003-06-13,28.203
APD,2003-06-16,28.1859
APD,2003-06-17,28.2339
APD,2003-06-18,28.2349
APD,2003-06-19,28.2254
APD,2003-06-20,28.2204
APD,2003-06-23,28.1961
APD,2003-06-24,28.1544
APD,2003-06-25,28.0995
